,source,target
74,_king_sfa,_abhi0_33
75,_king_sfa,itz_yash_143
76,_king_sfa,salma.shaikh07
77,_king_sfa,mani_ahmedgarhiya
78,_king_sfa,ahad_offcilal_xx
79,_king_sfa,syther__jeev_00i
80,_king_sfa,yash_shinde_9851
81,_king_sfa,david__.ravan
82,_king_sfa,king_siddharth.11
0,mai.melalikebali,lesham_24
1,mai.melalikebali,rah_kenedy
2,mai.melalikebali,trydeawulndri
3,mai.melalikebali,alvisameer748
4,mai.melalikebali,belbey_ghofran_
5,mai.melalikebali,_alina_lubenets
6,mai.melalikebali,abillnjh__
7,mai.melalikebali,adymhs_
8,mai.melalikebali,influencer72915
9,mai.melalikebali,nassim._.qlf
10,mai.melalikebali,sitimh101
11,mai.melalikebali,amit_aaryan_001
12,mai.melalikebali,bishal_khadka6
13,mai.melalikebali,haifa.rf
14,mai.melalikebali,diana.id717
15,mai.melalikebali,kohar888
16,mai.melalikebali,mutt.mutt.98499
17,mai.melalikebali,endaho_
18,mai.melalikebali,levikidsnap
19,mai.melalikebali,risnanda_1709
20,mai.melalikebali,aldo_onad
21,mai.melalikebali,veliciana__natalie
22,mai.melalikebali,anggraenilira8
23,mai.melalikebali,jarrrr.s
24,mai.melalikebali,rafasya23443
25,mai.melalikebali,_b_u_r_g_u_e_s_a___
26,mai.melalikebali,nadhaindyra
27,mai.melalikebali,achmad.sulaiman_
28,mai.melalikebali,bantufollowakunsatunya
29,mai.melalikebali,johanwinatajw
30,mai.melalikebali,conceitedbree___
31,mai.melalikebali,mk6402344
32,mai.melalikebali,geck_widhi
33,mai.melalikebali,kurnias_93
34,mai.melalikebali,__nieee___
35,mai.melalikebali,relaxinvibess
36,mai.melalikebali,cepkholis21
37,mai.melalikebali,its_mesaraaaaaa
38,mai.melalikebali,fukaru_flazin
39,mai.melalikebali,meyda1215
40,mai.melalikebali,adiitte
41,mai.melalikebali,gmaiadnea
42,mai.melalikebali,ew3twiname350
43,mai.melalikebali,powerbask
44,mai.melalikebali,rendi_saputra.id
45,mai.melalikebali,han.han1995_
46,mai.melalikebali,_kakashi._17
47,mai.melalikebali,dtendean__
0,marina.anillo,be_financial_freedom_
1,marina.anillo,maya.saborido
2,marina.anillo,sandy_bhegade_03
3,marina.anillo,anatolya_permyakov
4,marina.anillo,mdsaim668
5,marina.anillo,marvelxtv
6,marina.anillo,akashkumar72759
7,marina.anillo,amankhan74133
8,marina.anillo,mo____uzee
9,marina.anillo,jasneet_4441
10,marina.anillo,apero_bar_laub
11,marina.anillo,ibn_elniel_salon
12,marina.anillo,dark__boy_s
13,marina.anillo,body_elbatawy
14,marina.anillo,happy_boy_ff
15,marina.anillo,karensmith8228699
16,marina.anillo,meena.5239
17,marina.anillo,palmakeihy
18,marina.anillo,brcusic6ud
19,marina.anillo,matthew_h._clemmer
20,marina.anillo,ignacio_barcelo
21,marina.anillo,distribucionesdelsur8
22,marina.anillo,matiasgonzalez_upfield_chef
23,marina.anillo,peptheconcierge
